match,player_name,line,over_price,market_name,agency,under_price,player_team
Newcastle United v Aston Villa,Evann Guessand,0.5,1.57,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,1.5,3.75,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,2.5,11,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,0.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,0.5,2.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,1.5,10,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Barnes,0.5,1.4,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,1.5,2.75,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,2.5,8,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,3.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Elliott,0.5,2.2,Player Shots On Target,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,0.5,2.2,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,1.5,8,Player Shots On Target,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,1.5,8,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,2.5,NA,Player Shots On Target,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,3.5,NA,Player Shots On Target,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,0.5,3,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,1.5,15,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jacob Murphy,0.5,1.72,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,1.5,4.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,2.5,17,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Ramsey,0.5,2.1,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Ramsey,1.5,7,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Ramsey,2.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Ramsey,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jadon Sancho,0.5,1.8,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jadon Sancho,1.5,5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jadon Sancho,2.5,17,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jadon Sancho,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jamaal Lascelles,0.5,6,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jamaal Lascelles,1.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jamaal Lascelles,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jamaal Lascelles,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jamaldeen Jimoh,0.5,3.5,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Jamaldeen Jimoh,1.5,19,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Jamaldeen Jimoh,2.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Jamaldeen Jimoh,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Joe Willock,0.5,2.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joe Willock,1.5,10,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joe Willock,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joe Willock,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joelinton,0.5,2.1,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joelinton,1.5,7,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joelinton,2.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Joelinton,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,John McGinn,0.5,1.9,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,John McGinn,1.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,John McGinn,2.5,21,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,John McGinn,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Kieran Trippier,0.5,3.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Kieran Trippier,1.5,19,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Kieran Trippier,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Kieran Trippier,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lamare Bogarde,0.5,3.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lamare Bogarde,1.5,19,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lamare Bogarde,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lamare Bogarde,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Leon Routh,0.5,7,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Leon Routh,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Leon Routh,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Leon Routh,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lewis Hall,0.5,3.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Hall,1.5,19,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Hall,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Hall,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Miley,0.5,2.62,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Miley,1.5,11,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Miley,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lewis Miley,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Lucas Digne,0.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lucas Digne,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lucas Digne,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Lucas Digne,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Malick Thiaw,0.5,3.4,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Malick Thiaw,1.5,17,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Malick Thiaw,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Malick Thiaw,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Matty Cash,0.5,2.75,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Matty Cash,1.5,13,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Matty Cash,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Matty Cash,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Morgan Rogers,0.5,1.53,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Morgan Rogers,1.5,3.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Morgan Rogers,2.5,11,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Morgan Rogers,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Nick Woltemade,0.5,1.28,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Nick Woltemade,1.5,2.37,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Nick Woltemade,2.5,5.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Nick Woltemade,3.5,15,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Ollie Watkins,0.5,1.4,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ollie Watkins,1.5,2.75,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ollie Watkins,2.5,7,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ollie Watkins,3.5,21,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Pau Torres,0.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Pau Torres,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Pau Torres,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Pau Torres,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Sandro Tonali,0.5,2.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sandro Tonali,1.5,10,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sandro Tonali,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sandro Tonali,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sean Neave,0.5,1.4,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sean Neave,1.5,3,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sean Neave,2.5,8,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sean Neave,3.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Seung-Soo Park,0.5,1.83,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Seung-Soo Park,1.5,6,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Seung-Soo Park,2.5,21,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Seung-Soo Park,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Sven Botman,0.5,3.75,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sven Botman,1.5,21,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sven Botman,2.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Sven Botman,3.5,NA,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,TJ Carroll,0.5,3.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,TJ Carroll,1.5,19,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,TJ Carroll,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,TJ Carroll,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Tyrone Mings,0.5,6,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Tyrone Mings,1.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Tyrone Mings,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Tyrone Mings,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Victor Lindelof,0.5,7,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Victor Lindelof,1.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Victor Lindelof,2.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Victor Lindelof,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,William Osula,0.5,1.33,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,William Osula,1.5,2.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,William Osula,2.5,6,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,William Osula,3.5,17,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Yoane Wissa,0.5,1.28,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Yoane Wissa,1.5,2.37,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Yoane Wissa,2.5,5.5,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Yoane Wissa,3.5,15,Player Shots On Target,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Youri Tielemans,0.5,2.5,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Youri Tielemans,1.5,10,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Youri Tielemans,2.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Youri Tielemans,3.5,NA,Player Shots On Target,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,ÐÐµÐ¾ Ð¨Ð°ÑÐ°Ñ,0.5,3.5,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,ÐÐµÐ¾ Ð¨Ð°ÑÐ°Ñ,1.5,19,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,ÐÐµÐ¾ Ð¨Ð°ÑÐ°Ñ,2.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,ÐÐµÐ¾ Ð¨Ð°ÑÐ°Ñ,3.5,NA,Player Shots On Target,Bet365,NA,NA
Newcastle United v Aston Villa,Adedamola Alabi,0.5,1.071,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Adedamola Alabi,1.5,1.4,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Adedamola Alabi,2.5,2.2,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Adedamola Alabi,3.5,4,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Adedamola Alabi,4.5,7,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Adedamola Alabi,5.5,NA,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Alex Murphy,0.5,1.3,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alex Murphy,1.5,2.25,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alex Murphy,2.5,5,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alex Murphy,3.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alex Murphy,4.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alex Murphy,5.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Alysson Edward,0.5,1.16,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Alysson Edward,1.5,1.72,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Alysson Edward,2.5,3.25,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Alysson Edward,3.5,6.5,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Alysson Edward,4.5,NA,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Alysson Edward,5.5,NA,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Amadou Onana,0.5,1.05,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Amadou Onana,1.5,1.28,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Amadou Onana,2.5,1.83,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Amadou Onana,3.5,3,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Amadou Onana,4.5,5,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Amadou Onana,5.5,8.5,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Andres Garcia,0.5,1.11,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Andres Garcia,1.5,1.57,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Andres Garcia,2.5,2.62,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Andres Garcia,3.5,5,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Andres Garcia,4.5,NA,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Andres Garcia,5.5,NA,Player Tackles,Bet365,NA,NA
Newcastle United v Aston Villa,Anthony Elanga,0.5,1.66,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Elanga,1.5,4,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Elanga,2.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Elanga,3.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Elanga,4.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Elanga,5.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,0.5,1.3,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,1.5,2.25,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,2.5,5,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,3.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,4.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Anthony Gordon,5.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Brian Madjo,0.5,1.36,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Brian Madjo,1.5,2.62,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Brian Madjo,2.5,6,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Brian Madjo,3.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Brian Madjo,4.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Brian Madjo,5.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Bruno Guimarães,0.5,1.062,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Bruno Guimarães,1.5,1.33,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Bruno Guimarães,2.5,1.9,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Bruno Guimarães,3.5,3.5,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Bruno Guimarães,4.5,6,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Bruno Guimarães,5.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,0.5,1.14,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,1.5,1.66,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,2.5,3.25,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,3.5,6,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,4.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emil Krafth,5.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Emiliano Buendía,0.5,1.05,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Emiliano Buendía,1.5,1.3,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Emiliano Buendía,2.5,1.83,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Emiliano Buendía,3.5,3.25,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Emiliano Buendía,4.5,5.5,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Emiliano Buendía,5.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,0.5,1.25,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,1.5,2.1,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,2.5,4.33,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,3.5,8.5,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,4.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Evann Guessand,5.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,0.5,1.66,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,1.5,4,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,2.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,3.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,4.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ezri Konsa,5.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,0.5,1.44,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,1.5,3.25,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,2.5,7.5,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,3.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,4.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,George Hemmings,5.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Barnes,0.5,1.8,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,1.5,4.5,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,2.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,3.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,4.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Barnes,5.5,NA,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Harvey Elliott,0.5,1.25,Player Tackles,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,0.5,1.25,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,1.5,2.1,Player Tackles,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,1.5,2.1,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,2.5,4.33,Player Tackles,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,2.5,4.33,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,3.5,8.5,Player Tackles,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,3.5,8.5,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,4.5,NA,Player Tackles,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,4.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Harvey Elliott,5.5,NA,Player Tackles,Bet365,NA,Liverpool
Newcastle United v Aston Villa,Harvey Elliott,5.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,0.5,1.083,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,1.5,1.44,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,2.5,2.25,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,3.5,4.33,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,4.5,8,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Ian Maatsen,5.5,NA,Player Tackles,Bet365,NA,Aston Villa
Newcastle United v Aston Villa,Jacob Murphy,0.5,1.25,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,1.5,2.2,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,2.5,4.5,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,3.5,8.5,Player Tackles,Bet365,NA,Newcastle United
Newcastle United v Aston Villa,Jacob Murphy,4.5,NA,Player Tackles,Bet365,NA,Newcastle United
